Soort,Type,Code,Match,MinOpp (ha),AfstandBiotopen (m),Dispersiecap (m)
kamsalamander,landbiotoop_bwk,hpr+,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,hr,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,kb,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,kh,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,khw,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,kt,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,ku,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,3270,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,kw,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,lhb,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,lhi,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,lh,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,sd,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,2160,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,2170,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,sf,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,2180,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,91E0,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,rbbsf,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,sp,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,rbbsp,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,sz,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,va,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,vn,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,qe,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,qs,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,qa,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,9120,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,9130,bevat,14.0,500.0,nan
kamsalamander,landbiotoop_bwk,9160,bevat,14.0,500.0,nan
knoflookpad,waterbiotoop_bwk,ae,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,ae+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aer,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aer+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,2190,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3140,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3150,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,ao,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,ao+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3160,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,7140,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,7150,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aom,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aom+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3110,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3130,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,kn,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,ku,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3270,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,6430,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,ae,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,ae+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aer,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aer+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,3150,bevat,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aom,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,aom+,exact,50.0,50.0,nan
knoflookpad,waterbiotoop_bwk,kn,exact,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,bs,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cd,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cgb,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cm,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cp,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cv,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cvb,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2310,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,4010,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,4030,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,9120,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,dm,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2330,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,ha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,hab,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,6230_ha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,rbbha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,hm,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,6410,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,hmo,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,6230,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,k(ha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,k(hm,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,k(cg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,ku,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,ko,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,mr,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,sf,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2180,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,91E0,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,rbbsf,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,sg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2310,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,rbbsg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,sz,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,bs,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cd,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cgb,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,cvb,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2310,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,4030,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,dm,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2330,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,ha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,hab,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,6230_ha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,rbbha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,6230,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,k(ha,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,k(hm,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,k(cg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,ku,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,ko,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,mr,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,sf,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2180,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,91E0,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,rbbsf,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,sg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,2310,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,rbbsg,bevat,50.0,50.0,nan
knoflookpad,landbiotoop_bwk,sz,bevat,50.0,50.0,nan
levendbarendehagedis,bwk,cd,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,2310,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,ce,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,4010,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,7150,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,7140_oli,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,cg,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,4030,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,5130,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,cm,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,ct,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,7110,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,7120,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,cv,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,ha,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,2330,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6230_ha,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,2130,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,2150,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hc,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,2190,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6410,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,rbbhc,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hd,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hj,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hk,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6210,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hn,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6230,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hp+,exact,1.0,50.0,nan
levendbarendehagedis,bwk,rbbkam,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,hu,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6120,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6510,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,ks,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,ku,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,3270,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,6430,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(ku,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(cg,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(cv,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(cm,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(cd,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(ce,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(hu,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(ha,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(hk,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(hc,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(hj,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,k(hd,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,se,bevat,1.0,50.0,nan
levendbarendehagedis,bwk,spoor,bevat,1.0,50.0,nan
poelkikker,waterbiotoop0,ao,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,3160,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,7140,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,7150,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,aom,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,3110,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,3130,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,aoo,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,ap,exact,10.0,100.0,nan
poelkikker,waterbiotoop0,ap+,exact,10.0,100.0,nan
poelkikker,waterbiotoop0,apo,exact,10.0,100.0,nan
poelkikker,waterbiotoop0,apo+,exact,10.0,100.0,nan
poelkikker,waterbiotoop0,kn,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,3140,bevat,10.0,100.0,nan
poelkikker,waterbiotoop0,3150,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,ce,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,4010,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,7150,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,cg,exact,10.0,100.0,nan
poelkikker,landbiotoop1,cg+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,2310,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,4030,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,cm,exact,10.0,100.0,nan
poelkikker,landbiotoop1,cm+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,ct,exact,10.0,100.0,nan
poelkikker,landbiotoop1,ct+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,7110,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,hf,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,6430,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,hj,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,hm,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,6410,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,hmo,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,6230,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,hp+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,hpr+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,mc,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,mcb,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,rbbmc,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,md,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,7140,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,91E0,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,mk,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,7230,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,mr,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,rbbmr,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,ms,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,rbbms,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,pms,exact,10.0,100.0,nan
poelkikker,landbiotoop1,pms+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,ppmb,exact,10.0,100.0,nan
poelkikker,landbiotoop1,ppmb+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,ppms,exact,10.0,100.0,nan
poelkikker,landbiotoop1,ppms+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,qb,exact,10.0,100.0,nan
poelkikker,landbiotoop1,qb+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,9120,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,9190,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,qs,exact,10.0,100.0,nan
poelkikker,landbiotoop1,qs+,exact,10.0,100.0,nan
poelkikker,landbiotoop1,sm,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,4010,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,7140,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,7230,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,91E0,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,so,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,rbbso,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,sz,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,t,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,7110,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,vo,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,vt,bevat,10.0,100.0,nan
poelkikker,landbiotoop1,91D0,bevat,10.0,100.0,nan
rugstreeppad,waterbiotoop_bwk,ae,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,2190,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,3140,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,3150,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,ao,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,3160,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,7140,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,7150,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,ap,exact,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,ap+,exact,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,apo,exact,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,apo+,exact,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,mp,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,2190,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,mr,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,6430_hw,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,6430_mr,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,rbbmr,bevat,10.0,60.0,nan
rugstreeppad,waterbiotoop_bwk,3130,bevat,10.0,60.0,nan
rugstreeppad,land,cd,bevat,10.0,60.0,nan
rugstreeppad,land,2310,bevat,10.0,60.0,nan
rugstreeppad,land,4030,bevat,10.0,60.0,nan
rugstreeppad,land,ce,bevat,10.0,60.0,nan
rugstreeppad,land,4010,bevat,10.0,60.0,nan
rugstreeppad,land,7150,bevat,10.0,60.0,nan
rugstreeppad,land,cg,bevat,10.0,60.0,nan
rugstreeppad,land,cm,bevat,10.0,60.0,nan
rugstreeppad,land,cp,bevat,10.0,60.0,nan
rugstreeppad,land,cv,bevat,10.0,60.0,nan
rugstreeppad,land,dd,bevat,10.0,60.0,nan
rugstreeppad,land,2120,bevat,10.0,60.0,nan
rugstreeppad,land,dm,bevat,10.0,60.0,nan
rugstreeppad,land,2330,bevat,10.0,60.0,nan
rugstreeppad,land,ha,bevat,10.0,60.0,nan
rugstreeppad,land,6230_ha,bevat,10.0,60.0,nan
rugstreeppad,land,hc,bevat,10.0,60.0,nan
rugstreeppad,land,2190,bevat,10.0,60.0,nan
rugstreeppad,land,6410,bevat,10.0,60.0,nan
rugstreeppad,land,hd,bevat,10.0,60.0,nan
rugstreeppad,land,2130,bevat,10.0,60.0,nan
rugstreeppad,land,hf,bevat,10.0,60.0,nan
rugstreeppad,land,6430,bevat,10.0,60.0,nan
rugstreeppad,land,hmo,bevat,10.0,60.0,nan
rugstreeppad,land,6230,bevat,10.0,60.0,nan
rugstreeppad,land,hn,bevat,10.0,60.0,nan
rugstreeppad,land,hr,bevat,10.0,60.0,nan
rugstreeppad,land,kc,bevat,10.0,60.0,nan
rugstreeppad,land,kg,bevat,10.0,60.0,nan
rugstreeppad,land,kn,bevat,10.0,60.0,nan
rugstreeppad,land,3150,bevat,10.0,60.0,nan
rugstreeppad,land,kt,bevat,10.0,60.0,nan
rugstreeppad,land,ku,bevat,10.0,60.0,nan
rugstreeppad,land,3270,bevat,10.0,60.0,nan
rugstreeppad,land,kz,bevat,10.0,60.0,nan
rugstreeppad,land,mp,bevat,10.0,60.0,nan
rugstreeppad,land,2190_mp,bevat,10.0,60.0,nan
rugstreeppad,land,mr,bevat,10.0,60.0,nan
rugstreeppad,land,6430_hw,bevat,10.0,60.0,nan
rugstreeppad,land,6430_mr,bevat,10.0,60.0,nan
rugstreeppad,land,7140,bevat,10.0,60.0,nan
rugstreeppad,land,7140_mrd,bevat,10.0,60.0,nan
rugstreeppad,land,rbbmr,bevat,10.0,60.0,nan
rugstreeppad,land,sd,bevat,10.0,60.0,nan
rugstreeppad,land,2160,bevat,10.0,60.0,nan
rugstreeppad,land,2170,bevat,10.0,60.0,nan
rugstreeppad,land,2180,bevat,10.0,60.0,nan
rugstreeppad,land,sg,bevat,10.0,60.0,nan
rugstreeppad,land,rbbsg,bevat,10.0,60.0,nan
rugstreeppad,land,sm,bevat,10.0,60.0,nan
rugstreeppad,land,7140,bevat,10.0,60.0,nan
rugstreeppad,land,7230,bevat,10.0,60.0,nan
rugstreeppad,land,so,bevat,10.0,60.0,nan
rugstreeppad,land,rbbso,bevat,10.0,60.0,nan
rugstreeppad,land,sz,bevat,10.0,60.0,nan
rugstreeppad,land,rbbha,bevat,10.0,60.0,nan
vroedmeesterpad,waterbiotoop_bwk,ae,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,3140,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,3150,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,aer,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,aev,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,ao,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,3160,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,7140,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,7150,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,aom,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,3110,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,3130,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,aoo,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,kn,bevat,5.0,500.0,nan
vroedmeesterpad,waterbiotoop_bwk,ur,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,ha,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,2330,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,6230_ha,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hc,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,6410,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hk,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,6210,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hmo,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,6230,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hn,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hp,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hp+,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hpr,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,hu,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,6120,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,6510,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kb,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kc,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kh,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,khw,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kj,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kp,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kr,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kt,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,kw,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,sg,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,2310,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,4030,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,rbbsg,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,sk,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,sp,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,rbbsp,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,sz,bevat,5.0,500.0,nan
vroedmeesterpad,landbiotoop_bwk,ur,bevat,5.0,500.0,nan
vuursalamander,bwk,vc,bevat,5.0,50.0,1500.0
vuursalamander,bwk,7220,bevat,5.0,50.0,1500.0
vuursalamander,bwk,fa,bevat,5.0,50.0,1500.0
vuursalamander,bwk,9120,bevat,5.0,50.0,1500.0
vuursalamander,bwk,fe,bevat,5.0,50.0,1500.0
vuursalamander,bwk,fm,bevat,5.0,50.0,1500.0
vuursalamander,bwk,9130,bevat,5.0,50.0,1500.0
vuursalamander,bwk,qa,bevat,5.0,50.0,1500.0
vuursalamander,bwk,9160,bevat,5.0,50.0,1500.0
vuursalamander,bwk,qe,bevat,5.0,50.0,1500.0
vuursalamander,bwk,va,bevat,5.0,50.0,1500.0
vuursalamander,bwk,vc,bevat,5.0,50.0,1500.0
vuursalamander,bwk,7220,bevat,5.0,50.0,1500.0
vuursalamander,bwk,vf,bevat,5.0,50.0,1500.0
vuursalamander,bwk,vm,bevat,5.0,50.0,1500.0
vuursalamander,bwk,vn,bevat,5.0,50.0,1500.0
vuursalamander,bwk,vo,bevat,5.0,50.0,1500.0
vuursalamander,bwk,vt,bevat,5.0,50.0,1500.0
vuursalamander,bwk,91D0,bevat,5.0,50.0,1500.0
vuursalamander,bwk,2180,bevat,5.0,50.0,1500.0
vuursalamander,bwk,ru,bevat,5.0,50.0,1500.0
19stippeliglieveheersbeestje,bwk,mr,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,mc,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,md,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,mk,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,mm,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,ms,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,hj,bevat,2.0,50.0,nan
19stippeliglieveheersbeestje,bwk,hc,bevat,2.0,50.0,nan
achttienvleklieveheersbeestje,bwk,pi,bevat,2.0,50.0,nan
achttienvleklieveheersbeestje,bwk,ppi,bevat,2.0,50.0,nan
achttienvleklieveheersbeestje,bwk,pa,bevat,2.0,50.0,nan
achttienvleklieveheersbeestje,bwk,ppa,bevat,2.0,50.0,nan
achttienvleklieveheersbeestje,bwk,pmh,bevat,2.0,50.0,nan
